Date,Open,High,Low,Close,Adj Close,Volume
2014-05-12,323.100006,344.730011,288.299988,290.000000,229.816055,5515804
2014-05-19,288.899994,309.799988,285.700012,303.990997,240.903442,2254003
2014-05-26,303.990997,321.500000,303.990997,320.000000,253.590088,1782660
2014-06-02,319.100006,327.500000,317.824005,325.500000,257.948730,1738992
2014-06-09,324.600006,330.500000,312.100006,321.000000,254.382614,2415614
2014-06-16,322.799988,322.799988,309.700012,313.799988,248.676788,2307243
2014-06-23,311.500000,326.899994,306.500000,321.899994,255.095779,2584662
2014-06-30,323.100006,325.899994,318.399994,324.399994,257.076965,3043840
2014-07-07,321.200012,325.169006,298.700012,305.000000,241.703094,2103997
2014-07-14,303.200012,322.600006,298.700012,318.000000,255.235992,3244626
2014-07-21,319.600006,341.200012,316.989990,339.000000,272.091278,4241454
2014-07-28,338.799988,341.700012,325.506989,334.899994,268.800446,3731606
2014-08-04,338.700012,354.299988,319.200012,320.399994,257.162323,75524782
2014-08-11,325.100006,337.399994,321.500000,336.600006,270.164948,16660088
2014-08-18,339.799988,344.799988,335.799988,341.500000,274.097809,9738230
2014-08-25,341.500000,344.600006,339.500000,344.600006,276.585938,8815639
2014-09-01,342.500000,380.662994,341.760010,374.899994,300.905579,23295643
2014-09-08,373.100006,375.700012,361.730011,372.200012,298.738495,13604311
2014-09-15,381.299988,388.000000,363.299988,372.000000,298.577942,42336365
2014-09-22,371.899994,375.700012,360.588013,365.399994,293.280609,14041506
2014-09-29,364.799988,369.700012,359.067993,369.000000,296.170105,16230415
2014-10-06,368.200012,375.399994,359.253998,362.399994,290.872772,27785544
2014-10-13,359.700012,363.000000,352.000000,355.799988,285.575378,25472629
2014-10-20,354.600006,382.500000,351.200012,377.500000,302.992462,19801749
2014-10-27,377.799988,398.899994,376.399994,395.200012,317.198975,16007357
2014-11-03,395.600006,408.399994,387.799988,403.399994,323.780518,17102215
2014-11-10,404.299988,417.500000,398.399994,411.799988,330.522614,17670027
2014-11-17,410.200012,430.399994,407.230011,419.899994,337.023895,17012845
2014-11-24,420.000000,427.500000,416.600006,423.299988,339.752869,19064992
2014-12-01,423.200012,446.399994,422.500000,444.100006,356.447571,15760422
2014-12-08,442.100006,447.700012,420.799988,421.600006,338.388428,15948157
2014-12-15,420.600006,462.622009,418.799988,461.600006,370.493561,25218749
2014-12-22,464.600006,469.899994,458.500000,464.500000,372.821136,4432786
2014-12-29,464.299988,470.000000,452.500000,461.100006,370.092224,4290774
2015-01-05,460.200012,466.415985,444.399994,455.399994,365.517242,17533090
2015-01-12,458.100006,459.200012,420.399994,427.500000,343.123840,20810926
2015-01-19,427.500000,460.100006,420.799988,424.899994,341.037048,25365577
2015-01-26,424.799988,438.100006,405.665009,435.000000,349.143585,27748695
2015-02-02,435.000000,444.100006,414.700012,419.700012,336.863403,20427778
2015-02-09,418.700012,434.000000,412.200012,426.000000,341.919922,17932748
2015-02-16,424.399994,445.600006,420.200012,441.000000,353.959381,12810654
2015-02-23,441.899994,451.100006,434.579987,440.600006,353.638306,14944134
2015-03-02,439.399994,444.500000,425.000000,437.399994,351.069946,10883990
2015-03-09,435.000000,441.529999,425.100006,426.700012,342.481750,13780088
2015-03-16,428.000000,437.200012,426.250000,427.200012,342.883179,23810327
2015-03-23,429.299988,434.000000,409.000000,409.500000,328.676575,15042478
2015-03-30,413.500000,418.000000,407.100006,416.100006,333.973938,13912771
2015-04-06,416.100006,433.799988,412.000000,432.700012,347.297638,13090036
2015-04-13,432.000000,448.299988,427.000000,441.299988,354.200165,14439589
2015-04-20,442.500000,450.000000,428.799988,432.799988,347.377808,10360957
2015-04-27,434.000000,438.500000,414.890015,418.100006,335.579193,15353979
2015-05-04,418.100006,457.500000,418.100006,450.500000,361.584320,16635327
2015-05-11,452.100006,476.100006,445.899994,470.899994,377.958008,17106283
2015-05-18,469.899994,477.600006,456.799988,468.000000,375.630371,19064383
2015-05-25,468.000000,479.500000,459.015991,475.399994,381.569763,14545146
2015-06-01,477.799988,490.802002,465.600006,468.500000,376.031647,31597362
2015-06-08,468.700012,472.899994,458.899994,465.399994,373.543549,12323150
2015-06-15,462.700012,465.200012,451.299988,456.799988,366.640930,11598871
2015-06-22,463.399994,469.100006,461.100006,465.700012,373.784302,8502457
2015-06-29,452.600006,480.299988,448.160004,461.700012,370.573792,14902242
2015-07-06,457.399994,462.799988,439.299988,449.500000,360.781738,11981292
2015-07-13,453.299988,471.899994,451.399994,462.200012,370.975128,16826429
2015-07-20,462.100006,475.100006,459.944000,461.000000,370.011963,12726637
2015-07-27,458.299988,459.700012,447.600006,455.799988,365.838287,12271942
2015-08-03,454.000000,465.200012,452.500000,456.000000,365.998810,12948630
2015-08-10,453.000000,458.500000,442.500000,448.399994,359.898834,12367397
2015-08-17,450.799988,451.223999,421.799988,421.899994,338.629150,11253339
2015-08-24,410.799988,433.600006,398.899994,431.399994,346.254150,27284465
2015-08-31,431.399994,433.299988,412.299988,412.299988,335.716431,15223752
2015-09-07,415.000000,431.000000,412.600006,420.899994,342.719055,16467349
2015-09-14,422.100006,430.299988,411.700012,422.600006,344.103241,14419148
2015-09-21,420.700012,426.299988,405.899994,422.399994,343.940369,14081872
2015-09-28,420.600006,439.600006,410.700012,435.100006,354.281433,16945727
2015-10-05,441.700012,449.200012,430.799988,432.799988,352.408630,13409564
2015-10-12,433.000000,435.000000,423.200012,430.600006,350.617249,8345743
2015-10-19,430.000000,458.899994,427.000000,458.200012,373.090637,9546895
2015-10-26,457.100006,461.299988,451.200012,461.299988,375.614777,14110444
2015-11-02,457.600006,472.200012,455.100006,467.100006,380.337494,10550796
2015-11-09,467.100006,467.880005,452.600006,455.000000,370.485046,9413823
2015-11-16,451.700012,466.200012,448.980011,464.600006,378.301880,9915037
2015-11-23,462.200012,483.000000,452.500000,481.600006,392.144165,11707530
2015-11-30,480.799988,490.600006,472.799988,479.600006,390.515686,13844339
2015-12-07,481.500000,488.500000,465.980011,470.600006,383.187408,14195402
2015-12-14,471.899994,500.000000,464.399994,477.100006,388.480042,16704227
2015-12-21,479.000000,500.000000,476.763000,497.700012,405.253632,5578450
2015-12-28,497.700012,501.500000,495.100006,500.000000,407.126373,4813718
2016-01-04,497.299988,506.500000,463.299988,463.299988,379.715454,13598110
2016-01-11,462.000000,478.747986,442.899994,445.399994,365.044800,12668470
2016-01-18,445.000000,466.100006,414.700012,464.899994,381.026825,15755893
2016-01-25,468.399994,473.700012,452.299988,473.700012,388.239197,18589626
2016-02-01,475.200012,477.200012,440.100006,440.100006,360.701019,15547137
2016-02-08,444.000000,444.600006,415.399994,431.100006,353.324707,16566794
2016-02-15,440.000000,453.500000,429.500000,448.399994,367.503571,11556964
2016-02-22,450.700012,456.299988,418.700012,433.299988,355.127777,11345728
2016-02-29,428.700012,448.299988,428.700012,436.000000,357.340698,14806046
2016-03-07,432.500000,436.100006,421.799988,423.600006,347.177795,10610296
2016-03-14,424.000000,441.899994,423.299988,441.000000,361.438629,11219168
2016-03-21,438.799988,440.200012,416.299988,417.500000,342.178314,10550715
2016-03-28,417.500000,431.100006,417.500000,424.799988,348.161316,8678822
2016-04-04,423.500000,428.200012,418.700012,422.000000,345.866425,10797901
2016-04-11,421.100006,423.500000,407.080994,413.299988,338.735962,12192483
2016-04-18,409.700012,420.899994,405.399994,420.500000,344.637054,14508774
2016-04-25,421.200012,440.600006,421.200012,425.200012,348.489136,16056476
2016-05-02,425.200012,429.899994,409.664001,411.399994,337.178833,7690921
2016-05-09,412.899994,424.799988,409.500000,414.000000,339.309753,10701651
2016-05-16,412.299988,439.899994,411.536011,439.299988,360.045349,11704871
2016-05-23,439.500000,461.700012,432.100006,445.899994,365.454620,12836647
2016-05-30,445.899994,446.558990,426.019989,432.399994,354.390137,11277050
2016-06-06,432.500000,435.781006,411.200012,412.399994,337.998383,11023628
2016-06-13,410.000000,410.408997,387.299988,396.200012,324.721069,16131002
2016-06-20,404.600006,434.399994,242.000000,371.000000,304.067383,35498849
2016-06-27,364.200012,366.498993,317.799988,322.799988,264.563263,41197510
2016-07-04,325.700012,326.600006,276.200012,315.299988,258.416351,35788948
2016-07-11,308.899994,338.147003,304.000000,327.899994,268.743134,27222522
2016-07-18,327.000000,355.399994,323.700012,338.100006,277.102936,26184264
2016-07-25,339.600006,353.899994,336.100006,349.500000,286.446259,14008839
2016-08-01,352.600006,353.200012,333.299988,346.000000,283.577728,13434204
2016-08-08,343.700012,369.200012,342.899994,367.500000,301.198853,13880605
2016-08-15,368.899994,373.200012,360.600006,369.399994,302.756104,13274415
2016-08-22,368.000000,387.100006,366.782990,371.399994,304.395233,12495810
2016-08-29,371.399994,383.799988,366.799988,378.700012,315.680389,13645478
2016-09-05,380.600006,391.200012,372.399994,382.600006,318.931366,15577804
2016-09-12,377.799988,379.100006,361.600006,362.100006,301.842804,17350499
2016-09-19,366.299988,376.899994,362.600006,373.200012,311.095703,13705180
2016-09-26,372.500000,374.100006,354.600006,368.500000,307.177765,21598620
2016-10-03,366.600006,378.700012,340.100006,341.100006,284.337433,22950577
2016-10-10,340.000000,346.570007,324.399994,330.000000,275.084564,25897152
2016-10-17,329.799988,340.100006,322.200012,331.000000,275.918152,17457352
2016-10-24,332.899994,335.500000,307.730011,319.399994,266.248505,18792501
2016-10-31,317.899994,348.399994,311.079987,323.700012,269.832977,23681366
2016-11-07,331.399994,339.500000,305.798004,326.500000,272.166992,23689067
2016-11-14,330.100006,344.600006,327.000000,340.200012,283.587189,16385461
2016-11-21,342.100006,343.299988,328.799988,332.000000,276.751740,10517746
2016-11-28,332.700012,347.600006,325.200012,346.299988,288.672089,17944770
2016-12-05,347.100006,360.799988,340.200012,360.200012,300.258972,14101599
2016-12-12,367.200012,373.279999,333.299988,344.100006,286.838165,31147137
2016-12-19,345.399994,353.100006,339.399994,349.700012,291.506256,12054031
2016-12-26,349.700012,354.600006,344.600006,354.600006,295.590820,5965636
2017-01-02,354.600006,359.000000,330.799988,337.799988,284.408844,20039188
2017-01-09,338.700012,358.500000,334.899994,350.899994,295.438385,25648598
2017-01-16,350.600006,355.700012,339.000000,345.000000,290.470856,19945942
2017-01-23,343.000000,346.299988,310.000000,317.200012,267.064850,34977963
2017-01-30,317.200012,318.899994,303.799988,304.600006,256.456329,32126276
2017-02-06,303.500000,316.399994,294.600006,309.200012,260.329254,28746522
2017-02-13,308.500000,315.399994,298.600006,301.200012,253.593704,19078905
2017-02-20,302.200012,307.399994,297.834015,300.600006,253.088547,18213639
2017-02-27,301.799988,310.109985,294.500000,297.799988,250.731094,28738293
